name,normalized_name,corporate_number,cn_count,name_in_db,cn_in_db,name_cn_match,pref_municipality,pref_abbr,db_name_by_cn,valid
株式会社エディオン,株式会社エディオン,3240001041231,1,True,True,True,False,False,株式会社エディオン,True
株式会社エディックス,株式会社エディックス,7290801004214,1,True,True,True,False,False,株式会社エディックス,True
株式会社エデュテクノロジー,株式会社エデュテクノロジー,6010601045759,1,True,True,True,False,False,株式会社エデュテクノロジー,True
株式会社エデュース,株式会社エデュース,7010001077773,1,True,True,True,False,False,株式会社エデュース,True
株式会社エナジア,株式会社エナジア,6380001023213,1,True,True,True,False,False,株式会社エナジア,True
株式会社エナジード,株式会社エナジード,3011001091891,1,True,True,True,False,False,株式会社エナジード,True
株式会社エナジービジョン,株式会社エナジービジョン,7010001160711,1,True,True,True,False,False,株式会社エナジービジョン,True
株式会社エナリス,株式会社エナリス,9011801020788,1,True,True,True,False,False,株式会社エナリス,True
株式会社エナリス・パワー・マーケティング,株式会社エナリス・パワー・マーケティング,5011801024272,1,True,True,True,False,False,株式会社エナリス・パワー・マーケティング,True
株式会社エニウェイ,株式会社エニウェイ,9013301016143,1,True,True,True,False,False,株式会社エニウェイ,True
株式会社エヌアイエスプラス,株式会社エヌアイエスプラス,7010001001213,1,True,True,True,False,False,株式会社エヌアイエスプラス,True
株式会社エヌエイチケイエデュケーショナル,株式会社エヌエイチケイエデュケーショナル,4011001003978,1,True,True,True,False,False,株式会社エヌエイチケイエデュケーショナル,True
株式会社エヌエイチケイプロモーション,株式会社エヌエイチケイプロモーション,3011001003970,1,True,True,True,False,False,株式会社エヌエイチケイプロモーション,True
株式会社エヌエスエス,株式会社エヌエスエス,2013101007489,1,True,True,True,False,False,株式会社エヌエスエス,True
株式会社エヌエルプラス,株式会社エヌエルプラス,8030001067540,1,True,True,True,False,False,株式会社エヌエルプラス,True
株式会社エヌオーイー,株式会社エヌオーイー,8010001129037,1,True,True,True,False,False,株式会社エヌオーイー,True
株式会社エヌケーシー,株式会社エヌケーシー,1180001007991,1,True,True,True,False,False,株式会社エヌケーシー,True
株式会社エヌケービー,株式会社エヌケービー,3010001012321,1,True,True,True,False,False,株式会社エヌケービー,True
株式会社エヌジーシー,株式会社エヌジーシー,9010001112132,1,True,True,False,False,False,ヒビノグラフィックス株式会社,False
株式会社エヌディーヴイ,株式会社エヌディーヴイ,,0,False,False,False,False,False,,False
株式会社エヌビーエス,株式会社エヌビーエス,8010501001455,1,True,True,True,False,False,株式会社エヌビーエス,True
株式会社エヌ・イーサポート,株式会社エヌ・イーサポート,5240001006562,1,True,True,True,False,False,株式会社エヌ・イーサポート,True
株式会社エヌ・エス・ティ,株式会社エヌ・エス・ティ,8010001101870,1,True,True,True,False,False,株式会社エヌ・エス・ティ,True
株式会社エヌ・エス・ディ,株式会社エヌ・エス・ディ,4012801006476,1,True,True,True,False,False,株式会社エヌ・エス・ディ,True
株式会社エヌ・エス・ビー,株式会社エヌ・エス・ビー,1010501001420,1,True,True,False,False,False,株式会社エヌ・エス・ピー,False
株式会社エヌ・エス・ピー,株式会社エヌ・エス・ピー,7350001008918,2,True,True,True,False,False,株式会社エヌ・エス・ピー,True
株式会社エヌ・エス・リンピアール,株式会社エヌ・エス・リンピアール,8012401034733,1,True,True,True,False,False,株式会社エヌ・エス・リンピアール,True
株式会社エヌ・ティ・ティエムイー,株式会社エヌ・ティ・ティエムイー,3013301025851,1,True,True,True,False,False,株式会社エヌ・ティ・ティエムイー,True
株式会社エヌ・ティ・ティデータ経営研究所,株式会社エヌ・ティ・ティデータ経営研究所,1010001143390,1,False,True,False,False,False,株式会社ＮＴＴデータ経営研究所,False
株式会社エヌ・ティ・ティピー・シーコミュニケーションズ,株式会社エヌ・ティ・ティピー・シーコミュニケーションズ,4010401005007,1,False,True,False,False,False,ＮＴＴＰＣコミュニケーションズ株式会社,False
株式会社エヌ・ティ・ティ・アド,株式会社エヌ・ティ・ティ・アド,7010701013722,1,False,True,False,False,False,株式会社ＮＴＴアド,False
株式会社エヌ・ティ・ティ・データ,株式会社エヌ・ティ・ティ・データ,9010601021385,3,False,True,False,False,False,株式会社ＮＴＴデータグループ,False
株式会社エヌ・ティ・ティ・データCCS,株式会社エヌ・ティ・ティ・データCCS,4010601021794,1,True,True,True,False,False,株式会社エヌ・ティ・ティ・データＣＣＳ,True
株式会社エヌ・ティ・ティ・データ・ザムテクノロジーズ,株式会社エヌ・ティ・ティ・データ・ザムテクノロジーズ,9010801030905,1,True,True,True,False,False,株式会社エヌ・ティ・ティ・データ・ザムテクノロジーズ,True
株式会社エヌ・ティ・ティ・データ・ビジネスブレインズ,株式会社エヌ・ティ・ティ・データ・ビジネスブレインズ,8010401022320,1,True,True,True,False,False,株式会社エヌ・ティ・ティ・データ・ビジネスブレインズ,True
株式会社エヌ・ティ・ティ・データ・フロンティア,株式会社エヌ・ティ・ティ・データ・フロンティア,9010401023053,1,True,True,True,False,False,株式会社エヌ・ティ・ティ・データ・フロンティア,True
株式会社エヌ・ティ・ティ・データ九州,株式会社エヌ・ティ・ティ・データ九州,3290001012491,1,False,True,False,False,False,株式会社ＮＴＴデータ九州,False
株式会社エヌ・ティ・ティ・データ北陸,株式会社エヌ・ティ・ティ・データ北陸,8220001001455,1,False,True,False,False,False,株式会社ＮＴＴデータ北陸,False
株式会社エヌ・ティ・ティ・データ経営研究所,株式会社エヌ・ティ・ティ・データ経営研究所,1010001143390,1,False,True,False,False,False,株式会社ＮＴＴデータ経営研究所,False
株式会社エヌ・ディ・シー,株式会社エヌ・ディ・シー,1200001006917,1,True,True,True,False,False,株式会社エヌ・ディ・シー,True
株式会社エネアーク関西,株式会社エネアーク関西,5120001118733,1,True,True,True,False,False,株式会社エネアーク関西,True
株式会社エネウィル,株式会社エネウィル,4010001102071,1,True,True,True,False,False,株式会社エネウィル,True
株式会社エネコム,株式会社エネコム,2240001006697,1,True,True,True,False,False,株式会社エネコム,True
株式会社エネット,株式会社エネット,9010401041641,1,True,True,True,False,False,株式会社エネット,True
株式会社エネマン,株式会社エネマン,3410001010887,1,True,True,True,False,False,株式会社エネマン,True
株式会社エネルギーギャップ,株式会社エネルギーギャップ,3010001163288,1,True,True,True,False,False,株式会社エネルギーギャップ,True
株式会社エビス事務器,株式会社エビス事務器,6290001011937,1,True,True,True,False,False,株式会社エビス事務器,True
株式会社エビス堂,株式会社エビス堂,7310001000259,1,True,True,True,False,False,株式会社エビス堂,True
株式会社エビデント,株式会社エビデント,9010401158428,2,True,True,True,False,False,株式会社エビデント,True
株式会社エフアンドエム,株式会社エフアンドエム,9120901005589,1,True,True,True,False,False,株式会社エフアンドエム,True
株式会社エフエム仙台,株式会社エフエム仙台,8370001007306,1,True,True,True,False,False,株式会社エフエム仙台,True
株式会社エフエム大分,株式会社エフエム大分,7320001000646,1,True,True,True,False,False,株式会社エフエム大分,True
株式会社エフエム東京,株式会社エフエム東京,1010001012439,1,True,True,True,False,False,株式会社エフエム東京,True
株式会社エフコム,株式会社エフコム,1380001004696,1,True,True,True,False,False,株式会社エフコム,True
株式会社エフシージー総合研究所,株式会社エフシージー総合研究所,6010001012467,1,True,True,True,False,False,株式会社エフシージー総合研究所,True
株式会社エフスタイル,株式会社エフスタイル,6010401070874,1,True,True,True,False,False,株式会社エフスタイル,True
株式会社エフテック,株式会社エフテック,7420001014099,1,True,True,True,False,False,株式会社エフテック,True
株式会社エフビーアイ・コミュニケーションズ,株式会社エフビーアイ・コミュニケーションズ,6011001004207,1,True,True,True,False,False,株式会社エフビーアイ・コミュニケーションズ,True
株式会社エフレジ,株式会社エフレジ,5130001024030,1,True,True,True,False,False,株式会社エフレジ,True
株式会社エフ・エスアパレル,株式会社エフ・エスアパレル,5010001012451,1,True,True,True,False,False,株式会社エフ・エスアパレル,True
株式会社エフ・エス・ティー,株式会社エフ・エス・ティー,7020001019650,1,True,True,True,False,False,株式会社エフ・エス・ティー,True
株式会社エブリイ,株式会社エブリイ,2240001047246,1,True,True,True,False,False,株式会社エブリイ,True
株式会社エブリプラン,株式会社エブリプラン,6280001000115,1,True,True,True,False,False,株式会社エブリプラン,True
株式会社エブリー,株式会社エブリー,9011001107163,1,True,True,True,False,False,株式会社エブリー,True
株式会社エマック,株式会社エマック,2040001062018,1,True,True,True,False,False,株式会社エマック,True
株式会社エマルションフローテクノロジーズ,株式会社エマルションフローテクノロジーズ,3050001049038,1,True,True,True,False,False,株式会社エマルションフローテクノロジーズ,True
株式会社エマージングテクノロジーズ,株式会社エマージングテクノロジーズ,8050001016933,1,True,True,True,False,False,株式会社エマージングテクノロジーズ,True
株式会社エムア,株式会社エムア,9050001026329,1,True,True,True,False,False,株式会社エムア,True
株式会社エムアール,株式会社エムアール,4013101004889,1,True,True,True,False,False,株式会社エムアール,True
株式会社エムウェーブ,株式会社エムウェーブ,5100001000463,1,True,True,True,False,False,株式会社エムウェーブ,True
株式会社エムエイチアイロジテック,株式会社エムエイチアイロジテック,6180001075605,1,True,True,True,False,False,株式会社エムエイチアイロジテック,True
株式会社エムズジャパンセキュリティ,株式会社エムズジャパンセキュリティ,5120001037512,1,True,True,True,False,False,株式会社エムズジャパンセキュリティ,True
株式会社エムティーアイ,株式会社エムティーアイ,6011101023123,1,True,True,True,False,False,株式会社エムティーアイ,True
株式会社エムピージェー,株式会社エムピージェー,6020001062932,1,True,True,True,False,False,株式会社エムピージェー,True
株式会社エム・アイ・オー,株式会社エム・アイ・オー,4120101034212,1,True,True,True,False,False,株式会社エム・アイ・オー,True
株式会社エム・アイ・システム,株式会社エム・アイ・システム,7430001029146,1,True,True,True,False,False,株式会社エム・アイ・システム,True
株式会社エム・イー・ティー,株式会社エム・イー・ティー,9180302027244,1,True,True,True,False,False,株式会社エム・イー・ティー,True
株式会社エム・エスオフィス,株式会社エム・エスオフィス,6110001023982,1,True,True,True,False,False,株式会社エム・エスオフィス,True
株式会社エム・エフ・テック,株式会社エム・エフ・テック,1110001026296,1,True,True,True,False,False,株式会社エム・エフ・テック,True
株式会社エム・エル・エス,株式会社エム・エル・エス,6010401076921,1,True,True,True,False,False,株式会社エム・エル・エス,True
株式会社エム・シー・アンド・ピー,株式会社エム・シー・アンド・ピー,2120001041913,1,True,True,True,False,False,株式会社エム・シー・アンド・ピー,True
株式会社エム・シー・シー,株式会社エム・シー・シー,2010001078727,1,True,True,True,False,False,株式会社エム・シー・シー,True
株式会社エム・ジェー・ケーコーポレーション,株式会社エム・ジェー・ケーコーポレーション,7010401005383,1,True,True,True,False,False,株式会社エム・ジェー・ケーコーポレーション,True
株式会社エム・スタイル,株式会社エム・スタイル,9050001051491,1,True,True,True,False,False,株式会社エム・スタイル,True
株式会社エム・ソフト,株式会社エム・ソフト,4010501002498,1,True,True,True,False,False,株式会社エム・ソフト,True
株式会社エム・ツー・カンパニー,株式会社エム・ツー・カンパニー,6430001056579,1,True,True,True,False,False,株式会社エム・ツー・カンパニー,True
株式会社エモック・エンタープライズ,株式会社エモック・エンタープライズ,2010401005495,1,True,True,True,False,False,株式会社エモック・エンタープライズ,True
株式会社エリオニクス,株式会社エリオニクス,1010101000640,1,True,True,True,False,False,株式会社エリオニクス,True
株式会社エリジオン,株式会社エリジオン,5080401000933,1,True,True,True,False,False,株式会社エリジオン,True
株式会社エルコム,株式会社エルコム,9010801001856,1,True,True,True,False,False,株式会社エルコム,True
株式会社エルコンパス,株式会社エルコンパス,2180001007990,1,True,True,True,False,False,株式会社エルコンパス,True
株式会社エルシオ,株式会社エルシオ,2120001220698,1,True,True,True,False,False,株式会社エルシオ,True
株式会社エルテクノ,株式会社エルテクノ,4030001060474,1,True,True,True,False,False,株式会社エルテクノ,True
株式会社エル・アイ・シー,株式会社エル・アイ・シー,6010401066253,1,True,True,True,False,False,株式会社エル・アイ・シー,True
株式会社エル・インターフェース,株式会社エル・インターフェース,4011001036854,1,True,True,True,False,False,株式会社エル・インターフェース,True
株式会社エル・コーエイ,株式会社エル・コーエイ,2010001012743,1,True,True,True,False,False,株式会社エル・コーエイ,True
株式会社エル・シィ,株式会社エル・シィ,9020001119052,1,True,True,True,False,False,株式会社エル・シィ,True
株式会社エレクトリック・マテリアル,株式会社エレクトリック・マテリアル,2011001040296,1,True,True,True,False,False,株式会社エレクトリック・マテリアル,True
株式会社エレクトロニック・ライブラリー,株式会社エレクトロニック・ライブラリー,3010701001805,1,True,True,True,False,False,株式会社エレクトロニック・ライブラリー,True
株式会社エレテック,株式会社エレテック,8010001012795,1,True,True,True,False,False,株式会社エレテック,True
株式会社エンカウンター,株式会社エンカウンター,6380001027370,1,True,True,True,False,False,株式会社エンカウンター,True
株式会社エンジニア・ネットワーク・システム,株式会社エンジニア・ネットワーク・システム,6020001076718,1,True,True,True,False,False,株式会社エンジニア・ネットワーク・システム,True
株式会社エンジョイワークス,株式会社エンジョイワークス,7021001046230,1,True,True,True,False,False,株式会社エンジョイワークス,True
株式会社エンバイオ・エンジニアリング,株式会社エンバイオ・エンジニアリング,4010001093294,1,True,True,True,False,False,株式会社エンバイオ・エンジニアリング,True
株式会社エンバイシス,株式会社エンバイシス,3140001058021,1,True,True,True,False,False,株式会社エンバイシス,True
株式会社エンライト,株式会社エンライト,4010401111416,1,True,True,True,False,False,株式会社エンライト,True
株式会社エヴァーブルー,株式会社エヴァーブルー,6080401000040,1,True,True,True,False,False,株式会社エヴァーブルー,True
株式会社エヴォワークス,株式会社エヴォワークス,3011001060335,1,True,True,True,False,False,株式会社エヴォワークス,True
株式会社エーアンドエム,株式会社エーアンドエム,3260001019515,1,True,True,True,False,False,株式会社エーアンドエム,True
株式会社エーエスピー,株式会社エーエスピー,8130001061599,1,True,True,True,False,False,株式会社エーエスピー,True
株式会社エーオーアール,株式会社エーオーアール,6010501001754,1,True,True,True,False,False,株式会社エーオーアール,True
株式会社エーキューエス,株式会社エーキューエス,1040001042739,1,True,True,True,False,False,株式会社エーキューエス,True
株式会社エージー,株式会社エージー,6010401087365,1,True,True,True,False,False,株式会社エージー,True
株式会社エージーピー,株式会社エージーピー,2010801001391,1,True,True,True,False,False,株式会社エージーピー,True
株式会社エース・オートリース,株式会社エース・オートリース,3010701013197,1,True,True,True,False,False,株式会社エース・オートリース,True
株式会社エーティック,株式会社エーティック,2100001012924,1,True,True,False,False,False,株式会社カゴタ基工,False
株式会社エーティー・ファクトリー,株式会社エーティー・ファクトリー,4021001004876,1,True,True,True,False,False,株式会社エーティー・ファクトリー,True
株式会社エーテック,株式会社エーテック,2140001073533,1,True,True,True,False,False,株式会社エーテック,True
株式会社エービーシースタイル,株式会社エービーシースタイル,3010001083998,1,True,True,True,False,False,株式会社エービーシースタイル,True
株式会社エーフォース,株式会社エーフォース,2010001155749,1,True,True,True,False,False,株式会社エーフォース,True
株式会社エーブィテック,株式会社エーブィテック,2370001004770,1,True,True,True,False,False,株式会社エーブィテック,True
株式会社エーモード,株式会社エーモード,8010001109930,1,True,True,True,False,False,株式会社エーモード,True
株式会社エーヴイエーインターナシヨナル,株式会社エーヴイエーインターナシヨナル,7010401003841,1,True,True,True,False,False,株式会社エーヴイエーインターナシヨナル,True
株式会社エー・アンド・ディ,株式会社エー・アンド・ディ,2013201010426,1,True,True,True,False,False,株式会社エー・アンド・ディ,True
株式会社エー・ディー・ピー,株式会社エー・ディー・ピー,8011001057236,1,True,True,True,False,False,株式会社エー・ディー・ピー,True
株式会社オアシスMSC,株式会社オアシスMSC,7010801020255,1,True,True,True,False,False,株式会社オアシスＭＳＣ,True
株式会社オアシススタイリング,株式会社オアシススタイリング,9011001047599,1,True,True,True,False,False,株式会社オアシススタイリング,True
株式会社オアシス・イラボレーション,株式会社オアシス・イラボレーション,6490001004598,1,True,True,True,False,False,株式会社オアシス・イラボレーション,True
株式会社オアシス武佐DK,株式会社オアシス武佐DK,5462501000931,1,True,True,True,False,False,株式会社オアシス武佐ＤＫ,True
株式会社オウルズコンサルティンググループ,株式会社オウルズコンサルティンググループ,9010901046181,1,True,True,True,False,False,株式会社オウルズコンサルティンググループ,True
株式会社オオスミ,株式会社オオスミ,9020001001243,2,True,True,True,False,False,株式会社オオスミ,True
株式会社オオニシ,株式会社オオニシ,6020002016268,3,True,True,True,False,False,株式会社オオニシ,True
株式会社オオバ,株式会社オオバ,9013201001170,1,True,True,True,False,False,株式会社オオバ,True
株式会社オオバ東京支店,株式会社オオバ東京支店,9013201001170,1,False,True,False,False,False,株式会社オオバ,False
株式会社オカシズ,株式会社オカシズ,7180001016319,1,True,True,True,False,False,株式会社オカシズ,True
株式会社オカノ,株式会社オカノ,4360001000637,1,True,True,True,False,False,株式会社オカノ,True
株式会社オカベ,株式会社オカベ,6480001007668,1,True,True,True,False,False,株式会社オカベ,True
株式会社オカムラ,株式会社オカムラ,3020001030157,1,True,True,True,False,False,株式会社オカムラ,True
株式会社オカムラ食品工業,株式会社オカムラ食品工業,2420001000582,1,True,True,True,False,False,株式会社オカムラ食品工業,True
株式会社オカモトオプティクス,株式会社オカモトオプティクス,7020002009428,1,True,True,True,False,False,株式会社オカモトオプティクス,True
株式会社オカモトヤ,株式会社オカモトヤ,1010401006180,1,True,True,True,False,False,株式会社オカモトヤ,True
株式会社オキジム,株式会社オキジム,7360001008495,1,True,True,True,False,False,株式会社オキジム,True
株式会社オシンテック,株式会社オシンテック,6140001111974,1,True,True,True,False,False,株式会社オシンテック,True
株式会社オズマピーアール,株式会社オズマピーアール,6010401006259,1,True,True,True,False,False,株式会社オズマピーアール,True
株式会社オノコム,株式会社オノコム,4180301005321,1,True,True,True,False,False,株式会社オノコム,True
株式会社オノデラサイン,株式会社オノデラサイン,7400001008425,1,True,True,True,False,False,株式会社オノデラサイン,True
株式会社オノフ,株式会社オノフ,7120001106100,1,True,True,True,False,False,株式会社オノフ,True
株式会社オハラ,株式会社オハラ,4021001011600,1,True,True,True,False,False,株式会社オハラ,True
株式会社オフィスサプライ,株式会社オフィスサプライ,6040001041075,1,True,True,True,False,False,株式会社オフィスサプライ,True
株式会社オフィスソリューションズ北九州,株式会社オフィスソリューションズ北九州,7290801004032,1,True,True,True,False,False,株式会社オフィスソリューションズ北九州,True
株式会社オフィスダン,株式会社オフィスダン,2260001001647,1,True,True,True,False,False,株式会社オフィスダン,True
株式会社オフィス・サプライ,株式会社オフィス・サプライ,7030001023833,1,True,True,True,False,False,株式会社オフィス・サプライ,True
株式会社オフィス・シロウズ,株式会社オフィス・シロウズ,3011101046440,1,True,True,True,False,False,株式会社オフィス・シロウズ,True
株式会社オフィス・ミット,株式会社オフィス・ミット,3011201004372,1,True,True,True,False,False,株式会社オフィス・ミット,True
株式会社オフィス弁慶,株式会社オフィス弁慶,4420001007502,1,True,True,True,False,False,株式会社オフィス弁慶,True
株式会社オフィス田中,株式会社オフィス田中,6330001011148,1,True,True,True,False,False,株式会社オフィス田中,True
株式会社オフショア・オペレーション,株式会社オフショア・オペレーション,7010501002231,1,True,True,True,False,False,株式会社オフショア・オペレーション,True
株式会社オプティム,株式会社オプティム,4300001001392,1,True,True,True,False,False,株式会社オプティム,True
株式会社オプテージ,株式会社オプテージ,9120001062589,1,True,True,True,False,False,株式会社オプテージ,True
株式会社オプトクエスト,株式会社オプトクエスト,6030001042561,1,True,True,True,False,False,株式会社オプトクエスト,True
株式会社オプトサイエンス,株式会社オプトサイエンス,9011101004178,1,True,True,True,False,False,株式会社オプトサイエンス,True
株式会社オペレーション・トレーニング・サービス,株式会社オペレーション・トレーニング・サービス,9011601013273,1,True,True,True,False,False,株式会社オペレーション・トレーニング・サービス,True
株式会社オホーツク活魚,株式会社オホーツク活魚,5450001007713,1,True,True,True,False,False,株式会社オホーツク活魚,True
株式会社オマタ,株式会社オマタ,8030001026199,1,True,True,True,False,False,株式会社オマタ,True
株式会社オムテック,株式会社オムテック,1120901019456,1,True,True,True,False,False,株式会社オムテック,True
株式会社オムニ,株式会社オムニ,4180001044990,1,True,True,True,False,False,株式会社オムニ,True
株式会社オリエンタルコンサルタンツ,株式会社オリエンタルコンサルタンツ,4011001005165,1,True,True,True,False,False,株式会社オリエンタルコンサルタンツ,True
株式会社オリエンタルコンサルタンツグローバル,株式会社オリエンタルコンサルタンツグローバル,2011001100372,1,True,True,True,False,False,株式会社オリエンタルコンサルタンツグローバル,True
株式会社オリエンタルコンサルタンツグローバル(幹事),株式会社オリエンタルコンサルタンツグローバル(幹事),2011001100372,1,False,True,False,False,False,株式会社オリエンタルコンサルタンツグローバル,False
株式会社オリエンタル物流,株式会社オリエンタル物流,9011801019764,1,True,True,True,False,False,株式会社オリエンタル物流,True
株式会社オリエントマイクロウェーブ,株式会社オリエントマイクロウェーブ,6120001108923,1,True,True,True,False,False,株式会社オリエントマイクロウェーブ,True
株式会社オリゲン,株式会社オリゲン,1010901002588,1,True,True,True,False,False,株式会社オリゲン,True
株式会社オリコム,株式会社オリコム,1010401006924,1,True,True,True,False,False,株式会社オリコム,True
株式会社オリザ植物リサーチ,株式会社オリザ植物リサーチ,4040001069985,1,True,True,True,False,False,株式会社オリザ植物リサーチ,True
株式会社オリジナル・テクノロジー・カンパニー,株式会社オリジナル・テクノロジー・カンパニー,3020001011132,1,True,True,True,False,False,株式会社オリジナル・テクノロジー・カンパニー,True
株式会社オリジン,株式会社オリジン,3013301003097,1,True,True,True,False,False,株式会社オリジン,True
株式会社オリワン,株式会社オリワン,2420001011398,1,True,True,True,False,False,株式会社オリワン,True
株式会社オレンジページ,株式会社オレンジページ,9011101034118,1,True,True,True,False,False,株式会社オレンジページ,True
株式会社オレンジロード,株式会社オレンジロード,6040001030953,1,True,True,True,False,False,株式会社オレンジロード,True
株式会社オレンジ社,株式会社オレンジ社,8012401010965,1,True,True,True,False,False,株式会社オレンジ社,True
株式会社オンステージ,株式会社オンステージ,,0,True,False,False,False,False,,False
株式会社オンチップ・バイオテクノロジーズ,株式会社オンチップ・バイオテクノロジーズ,8012401018678,1,True,True,True,False,False,株式会社オンチップ・バイオテクノロジーズ,True
株式会社オンポジ,株式会社オンポジ,9011201014639,1,True,True,True,False,False,株式会社オンポジ,True
株式会社オンマックス,株式会社オンマックス,1011401013613,1,True,True,True,False,False,株式会社オンマックス,True
株式会社オン・ザ・プラネット,株式会社オン・ザ・プラネット,7012301007484,1,True,True,True,False,False,株式会社オン・ザ・プラネット,True
株式会社オーイズミフーズ,株式会社オーイズミフーズ,9021001020992,1,True,True,True,False,False,株式会社オーイズミフーズ,True
株式会社オーイーシー,株式会社オーイーシー,4320001000673,1,True,True,True,False,False,株式会社オーイーシー,True
株式会社オーエックス関東,株式会社オーエックス関東,3070001014709,1,True,True,True,False,False,株式会社オーエックス関東,True
株式会社オーエフシー,株式会社オーエフシー,1010401005703,1,True,True,True,False,False,株式会社オーエフシー,True
株式会社オーエム,株式会社オーエム,1010701025839,1,True,True,True,False,False,株式会社オーエム,True
株式会社オーエムシー,株式会社オーエムシー,9011101039249,3,True,True,True,False,False,株式会社オーエムシー,True
株式会社オーエムシーほか,株式会社オーエムシーほか,,0,False,False,False,False,False,,False
株式会社オーガストジャパン,株式会社オーガストジャパン,3010902003113,1,False,True,False,False,False,有限会社オーガストジャパン,False
株式会社オーガニック国土計画,株式会社オーガニック国土計画,2030001001629,1,True,True,True,False,False,株式会社オーガニック国土計画,True
株式会社オーク製作所,株式会社オーク製作所,7012301005769,1,True,True,True,False,False,株式会社オーク製作所,True
株式会社オーシャン,株式会社オーシャン,3360001020108,1,True,True,True,False,False,株式会社オーシャン,True
株式会社オーシャンウィングス,株式会社オーシャンウィングス,2010801013197,1,True,True,True,False,False,株式会社オーシャンウィングス,True
株式会社オーシャン・ジオフロンティア,株式会社オーシャン・ジオフロンティア,8010001197356,1,True,True,True,False,False,株式会社オーシャン・ジオフロンティア,True
株式会社オーシーエス,株式会社オーシーエス,6110001025335,1,True,True,True,False,False,株式会社オーシーエス,True
株式会社オーシーシー,株式会社オーシーシー,2360001008500,1,True,True,True,False,False,株式会社オーシーシー,True
株式会社オーストリッチインターナショナル,株式会社オーストリッチインターナショナル,4020002062628,1,True,True,True,False,False,株式会社オーストリッチインターナショナル,True
株式会社オーチュー,株式会社オーチュー,4011001004794,2,True,True,True,False,False,株式会社オーチュー,True
株式会社オーテック,株式会社オーテック,8010601001272,1,True,True,True,False,False,株式会社オーテック,True
株式会社オートバックスセブン,株式会社オートバックスセブン,3010601030532,1,True,True,True,False,False,株式会社オートバックスセブン,True
株式会社オートマイズ・ラボ,株式会社オートマイズ・ラボ,6290001088736,1,True,True,True,False,False,株式会社オートマイズ・ラボ,True
株式会社オートマティゴ,株式会社オートマティゴ,8010601005810,2,True,True,True,False,False,株式会社オートマティゴ,True
株式会社オートワークス京都,株式会社オートワークス京都,6130001033724,1,True,True,True,False,False,株式会社オートワークス京都,True
株式会社オーバルネットワーク,株式会社オーバルネットワーク,7010701015074,1,True,True,True,False,False,株式会社オーバルネットワーク,True
株式会社オービタルネット,株式会社オービタルネット,8180001131736,1,True,True,True,False,False,株式会社オービタルネット,True
株式会社オービーシステム,株式会社オービーシステム,5120001030401,1,True,True,True,False,False,株式会社オービーシステム,True
株式会社オーピーティー,株式会社オーピーティー,4010001114785,1,True,True,True,False,False,株式会社オーピーティー,True
株式会社オーファス,株式会社オーファス,4330001000680,1,True,True,True,False,False,株式会社オーファス,True
株式会社オープランニング,株式会社オープランニング,3340001011447,1,True,True,True,False,False,株式会社オープランニング,True
株式会社オープンアップシステム,株式会社オープンアップシステム,3011101060004,1,True,True,True,False,False,株式会社オープンアップシステム,True
株式会社オープントーン,株式会社オープントーン,7010001099280,1,True,True,True,False,False,株式会社オープントーン,True
株式会社オーヨド,株式会社オーヨド,9120001061624,1,True,True,True,False,False,株式会社オーヨド,True
株式会社オールアバウト,株式会社オールアバウト,7011001034665,1,True,True,True,False,False,株式会社オールアバウト,True
株式会社オールインワン,株式会社オールインワン,9010401092263,1,True,True,True,False,False,株式会社オールインワン,True
株式会社オールドックセンター,株式会社オールドックセンター,1030001056104,1,True,True,True,False,False,株式会社オールドックセンター,True
株式会社オールハンズ,株式会社オールハンズ,8290001039877,1,True,True,True,False,False,株式会社オールハンズ,True
株式会社オールフィールズ,株式会社オールフィールズ,4050001038907,1,True,True,True,False,False,株式会社オールフィールズ,True
株式会社オー・エム・ティ,株式会社オー・エム・ティ,7021001018849,1,True,True,True,False,False,株式会社オー・エム・ティ,True
株式会社オー・ケー・イー・サービス,株式会社オー・ケー・イー・サービス,8020001022612,1,True,True,True,False,False,株式会社オー・ケー・イー・サービス,True
株式会社カイタックトレーディング,株式会社カイタックトレーディング,6260001001718,1,True,True,True,False,False,株式会社カイタックトレーディング,True
株式会社カインズ,株式会社カインズ,3070001006474,1,True,True,True,False,False,株式会社カインズ,True
株式会社カオナビ,株式会社カオナビ,6011201014757,1,True,True,True,False,False,株式会社カオナビ,True
株式会社カクニ茶藤,株式会社カクニ茶藤,3080001011572,1,True,True,True,False,False,株式会社カクニ茶藤,True
株式会社カケラ,株式会社カケラ,6011001098637,1,True,True,True,False,False,株式会社カケラ,True
株式会社カゴオ,株式会社カゴオ,3490001006746,1,True,True,True,False,False,株式会社カゴオ,True
株式会社カゴタ基工,株式会社カゴタ基工,2100001012924,1,True,True,True,False,False,株式会社カゴタ基工,True
株式会社カシワバラ・コーポレーション,株式会社カシワバラ・コーポレーション,5250001011264,1,True,True,True,False,False,株式会社カシワバラ・コーポレーション,True
株式会社カジヤマプロテーゼ,株式会社カジヤマプロテーゼ,4130001002730,1,True,True,True,False,False,株式会社カジヤマプロテーゼ,True
株式会社カスタマーリレーションテレマーケティング,株式会社カスタマーリレーションテレマーケティング,1120001123274,1,True,True,True,False,False,株式会社カスタマーリレーションテレマーケティング,True
株式会社カタボー,株式会社カタボー,3011001065061,1,True,True,True,False,False,株式会社カタボー,True
